building_id,proba_grado1,proba_grado2,proba_grado3
498079,0.0,0.46983697680965997,0.53016302319034
174645,0.0,1.0,0.0
198006,0.021763312166604785,0.9303384576305842,0.04789823020281106
1039874,0.0,0.9644712709196956,0.03552872908030442
139356,0.1610795643107454,0.8007952570547796,0.03812517863447498
127425,0.0,0.7384726649186752,0.2615273350813247
575320,0.0,0.6866027779296562,0.31339722207034376
311777,0.04829912496788554,0.903401750064229,0.04829912496788554
563608,0.0,0.0400737073007475,0.9599262926992526
725342,0.04564619058464308,0.4613086514899896,0.4930451579253673
399208,0.0,0.4532233774419962,0.5467766225580037
558376,0.0,0.5,0.5
935176,0.0,1.0,0.0
779865,0.041152690507216434,0.9166319995572516,0.04221530993553192
990497,0.0,1.0,0.0
333769,0.0,0.6666666666666666,0.3333333333333333
342221,0.6666762276072529,0.3333237723927472,0.0
618066,0.0,0.30222057570799216,0.6977794242920078
507625,0.0,1.0,0.0
896568,0.0,0.8638347715140358,0.1361652284859643
525915,0.0,0.12038337303782741,0.8796166269621727
159142,0.03349992823939987,0.21422550347167268,0.7522745682889275
509083,0.6839396860354826,0.31606031396451734,0.0
74198,0.0,1.0,0.0
291507,0.0,0.8,0.2
371937,0.0,0.780000903476663,0.219999096523337
848759,0.04058198591270956,0.872854780395093,0.08656323369219755
930437,0.03776362590459399,0.40534372745732444,0.5568926466380816
64356,0.0,1.0,0.0
258461,0.7423830859104018,0.25761691408959825,0.0
364828,0.13813877312755987,0.49985136106059247,0.3620098658118476
158816,0.0,0.0,1.0
402590,0.453058115178691,0.5469418848213089,0.0
373786,0.0,0.36613426646833525,0.6338657335316648
440731,0.0,0.8305051636658041,0.16949483633419596
927705,0.7503230568108946,0.2496769431891055,0.0
295893,0.11711112634850494,0.8246481328303289,0.05824074082116623
909122,0.08787619156758773,0.5749368279470481,0.3371869804853641
254791,0.0,0.049770944432995984,0.950229055567004
503137,1.0,0.0,0.0
197302,0.0,0.9583710577771855,0.04162894222281451
711530,0.32098278476861336,0.6790172152313866,0.0
1045049,0.0,0.7255838134936715,0.27441618650632843
870958,0.0,0.9732461128940808,0.026753887105919284
460414,0.0,0.16717534904624615,0.8328246509537539
963980,0.0,1.0,0.0
831856,0.1161499731563017,0.8447929912438482,0.039057035599850194
329078,0.059671005745346346,0.3882478872776051,0.5520811069770485
686047,0.0,0.39444515958983345,0.6055548404101665
345924,0.0,0.0,1.0
548468,0.044482569025728204,0.3965610727137011,0.5589563582605707
82883,0.0,1.0,0.0
526442,0.341803484994793,0.6581965150052069,0.0
575854,0.0,1.0,0.0
646908,0.0,1.0,0.0
1022217,0.0,0.8259216449607947,0.17407835503920535
485050,0.0,0.49110434330364433,0.5088956566963556
271189,0.0,0.3926049090907558,0.6073950909092442
981094,0.0,0.7880526333122579,0.211947366687742
530218,0.0,0.0,1.0
538499,0.0,0.03999980725641741,0.9600001927435826
910025,0.0,1.0,0.0
903662,0.0,0.0,1.0
857183,0.0,0.0,1.0
754694,0.0,0.0,1.0
872388,0.3564040517240582,0.6435959482759417,0.0
606909,0.7649079984727047,0.23509200152729526,0.0
691260,0.12170227640664065,0.8782977235933593,0.0
204555,0.0,1.0,0.0
653174,0.0,0.12238247783888544,0.8776175221611145
1006546,0.0,0.0,1.0
586249,0.1249174968837092,0.6575625831539311,0.21751991996235973
871359,0.0,0.03158525435225319,0.9684147456477468
2986,0.0778206383215817,0.8026903545869825,0.11948900709143587
720695,0.23362900033969886,0.6313194693620855,0.13505153029821576
273047,0.0,0.888801657392954,0.11119834260704596
730015,0.0,0.6536099120343619,0.346390087965638
178153,0.0,0.8343471767865568,0.16565282321344324
57931,0.10519186025394993,0.44904411167608266,0.44576402806996734
955502,0.054808551018641086,0.596038758134201,0.3491526908471578
837840,0.14786328043963246,0.8521367195603675,0.0
103052,0.21956888367098518,0.7804311163290147,0.0
942052,0.7775449170450451,0.1740580969134636,0.048396986041491265
491338,0.9799642237390604,0.020035776260939442,0.0
41600,0.0,0.43284348715138415,0.5671565128486158
609843,0.0,0.048353742506474166,0.9516462574935258
404966,0.0,0.019641056230639744,0.9803589437693603
853858,0.0,0.0682899333302442,0.9317100666697559
1005370,0.0,0.12608574638886827,0.8739142536111316
90066,0.0,0.7910071721548404,0.20899282784515963
89387,0.0,0.1359166295227849,0.8640833704772152
859184,0.0,1.0,0.0
693432,0.0,0.5228803062934637,0.47711969370653623
995662,0.0,0.23493492483288053,0.7650650751671195
349809,0.0,0.21532039392581864,0.7846796060741814
360484,0.0,0.7751530200906995,0.22484697990930042
931308,0.0,0.03175721899538149,0.9682427810046185
825123,0.0,0.6367189771780196,0.3632810228219805
945054,0.0,0.10915480590991036,0.8908451940900897
363332,0.0,0.7532849487407193,0.2467150512592807
465887,0.0,0.05536041762153081,0.9446395823784692
988722,0.0,0.6243149221347838,0.37568507786521627
260924,0.0,0.7219060629966783,0.27809393700332175
450717,0.0,0.8188957240320404,0.1811042759679597
812487,0.0,0.8378702875689873,0.16212971243101265
271406,0.0,0.5118143856401961,0.4881856143598039
264280,0.15510297102496906,0.6873525608489399,0.157544468126091
348709,0.0,0.0,1.0
1016787,0.4444583163279496,0.5555416836720504,0.0
358218,0.3196121879942517,0.6803878120057483,0.0
668563,0.7967367855864155,0.20326321441358455,0.0
107017,0.18346221432652693,0.7340823223673907,0.08245546330608237
657183,0.0,0.3139947835697843,0.6860052164302157
90026,0.0,0.7618771080822621,0.23812289191773794
244144,0.0,0.8341722035422042,0.16582779645779577
458786,0.0,0.8880567934698368,0.11194320653016326
279225,0.0,0.40951754719678757,0.5904824528032124
110646,0.0,0.968300562804653,0.03169943719534694
652222,0.03500974164104989,0.9194110307785633,0.045579227580386655
978752,0.0,0.5264184091669459,0.473581590833054
156540,0.0,0.8439963347256866,0.1560036652743134
854824,0.0,0.0,1.0
828649,0.0,0.7389898976271042,0.26101010237289574
793548,0.16226066892075236,0.797261909388574,0.040477421690673546
12667,0.0,0.6725224066297985,0.32747759337020144
866670,0.9074592378350836,0.09254076216491638,0.0
775468,0.48735932670902776,0.47885885268106454,0.03378182060990783
82505,0.0,0.9171646660107345,0.08283533398926549
518596,0.089694709269067,0.8458000456354717,0.06450524509546125
788907,0.0,0.28456276211114023,0.7154372378888597
26460,0.0,0.24378574894571103,0.7562142510542891
204229,0.0,1.0,0.0
166790,0.0,0.4754591096284909,0.5245408903715092
609406,0.0,0.8315219797737041,0.16847802022629593
803532,0.0,0.49451392606352773,0.5054860739364723
334288,0.0,0.9039487005969788,0.0960512994030211
1001526,0.48908882383397567,0.5109111761660243,0.0
628773,0.0,0.9260354400898289,0.07396455991017119
70115,0.0,0.15314577962218495,0.8468542203778151
745730,0.0,0.6119548875815682,0.3880451124184317
224668,0.10453620321197495,0.8502789739288364,0.04518482285918863
219707,0.0,0.9512182552393368,0.04878174476066328
502970,0.0,0.3762523811290181,0.623747618870982
78715,0.0,1.0,0.0
863999,0.0,0.6316362329444585,0.3683637670555416
615557,0.04631106396372445,0.9088966770908101,0.044792258945465326
829734,0.0,0.029808355021499103,0.9701916449785009
660414,0.5254402571469672,0.4745597428530327,0.0
286690,0.0,0.7315912062643343,0.2684087937356657
691226,0.0,0.0,1.0
469934,0.5295327523744635,0.4286222203357634,0.04184502728977312
1000222,0.38403609601420136,0.6159639039857986,0.0
849448,0.0,0.3079881705294754,0.6920118294705246
674520,0.0,0.8762418098038628,0.12375819019613722
659001,0.0,0.0,1.0
212299,0.04285966908404182,0.7057978595517752,0.251342471364183
378709,0.3968431613820635,0.6031568386179366,0.0
104379,0.0,0.5457074165638982,0.4542925834361018
505081,0.0,0.3402478063543739,0.6597521936456261
588657,0.0,0.5132996463595525,0.4867003536404475
267384,0.0,0.0,1.0
1039186,0.0,0.583156639606139,0.41684336039386105
102942,0.07646892530190805,0.923531074698092,0.0
570520,0.0,0.0,1.0
997091,0.0,0.4425456475973925,0.5574543524026074
806606,0.7513120174724012,0.207901978285117,0.04078600424248174
341793,0.0,0.2204416875829891,0.7795583124170109
208801,0.0,0.9712336082107744,0.028766391789225673
874067,0.0,0.0,1.0
603486,0.0,0.6202439318256905,0.37975606817430946
1049138,0.0,0.39035226911036935,0.6096477308896308
101588,0.0,0.4155703617028281,0.5844296382971719
401843,0.0,1.0,0.0
594960,1.0,0.0,0.0
358039,0.0,0.05293753526563866,0.9470624647343613
148669,0.08140069419575377,0.41661839358405883,0.5019809122201874
2364,0.088666616879539,0.911333383120461,0.0
326585,0.0,0.7811085155480061,0.21889148445199388
604264,0.07805306791668251,0.4920079595891078,0.4299389724942097
413435,0.1637048365834301,0.8362951634165698,0.0
383707,0.049329384783385506,0.8722287026535552,0.0784419125630592
46121,0.029579476211267698,0.05275302743237542,0.9176674963563569
498389,0.8878210561227899,0.11217894387721017,0.0
55815,0.0,0.43949371088553857,0.5605062891144614
679696,0.9444789667976284,0.05552103320237153,0.0
255433,0.0,1.0,0.0
140004,0.0,0.4863493421519976,0.5136506578480023
86840,0.3122797329689946,0.5149531094766127,0.17276715755439268
111622,0.0,0.6878018764143004,0.3121981235856996
191328,0.0,0.46782866345033697,0.5321713365496631
995031,0.0,0.028254146153546583,0.9717458538464534
637123,0.5013908464188795,0.3735341173975592,0.1250750361835613
968958,0.0,0.0,1.0
828806,0.0,0.04194434190499677,0.9580556580950033
815099,0.0,0.6752643048369399,0.3247356951630601
544550,0.0,1.0,0.0
618137,0.8674130043052427,0.1325869956947574,0.0
912103,0.8019520888995607,0.12893263840255567,0.06911527269788366
851848,0.0,0.0,1.0
678444,0.0,0.19097032557687618,0.8090296744231238
378208,0.9057234267496543,0.06327253285820492,0.03100404039214073
928265,0.0,0.0,1.0
955745,0.0,0.0,1.0
699148,0.0,0.729987412741971,0.27001258725802896
857798,0.0,0.7927188519044926,0.20728114809550727
539330,0.0,0.773686737557725,0.22631326244227498
137818,0.0,1.0,0.0
901253,0.0,1.0,0.0
530787,0.0,0.3044755384389129,0.6955244615610872
643761,0.6674526479444437,0.33254735205555636,0.0
237161,0.02973124860205372,0.9436310034994346,0.026637747898511675
167614,0.0,0.2313394207329013,0.7686605792670986
832760,0.0,0.6657012378919807,0.33429876210801945
985953,0.0,0.5921602002049902,0.4078397997950097
726827,0.0,0.0,1.0
712355,0.04295352529644964,0.6452733861635324,0.31177308854001806
792133,0.0,0.48817433724735815,0.511825662752642
380013,0.0,0.1718338773896324,0.8281661226103675
277322,0.0,0.8907454431905623,0.10925455680943785
610394,0.3862578820603112,0.4162001233939296,0.19754199454575916
880018,0.5539377546967059,0.36254730567849675,0.0835149396247973
208238,0.0,0.5436843994039271,0.45631560059607296
755873,0.0,0.3373456408828553,0.6626543591171447
188665,0.18802548651139703,0.5542470628064903,0.2577274506821127
832939,0.0,0.9325798344742146,0.06742016552578553
127890,0.0,0.2522363750085416,0.7477636249914584
136686,0.06888090590865314,0.9311190940913469,0.0
598676,0.6477187388261118,0.35228126117388825,0.0
703515,0.0,0.41572212294160915,0.584277877058391
623307,0.0,0.13331743531340848,0.8666825646865916
698158,0.282292892857012,0.5591872847502045,0.15851982239278362
1031401,0.0,1.0,0.0
756202,0.13218465171356555,0.7697531736234133,0.09806217466302107
493908,0.0,0.9246634912041333,0.0753365087958668
315031,0.0,0.9005800370427256,0.0994199629572744
477991,0.12886444410766507,0.8711355558923349,0.0
137647,0.0,0.0,1.0
307257,0.0,0.05063812708198334,0.9493618729180165
140536,0.0,0.9625142567090471,0.037485743290952875
958593,0.49943794083453036,0.5005620591654697,0.0
117932,0.0,0.027360911694477075,0.9726390883055229
603184,0.0,0.0922752494443627,0.9077247505556373
941180,0.0,0.0,1.0
37999,0.0,0.0,1.0
564625,0.0,0.5656450493458851,0.4343549506541149
987697,0.0,0.08444477605253681,0.9155552239474631
441308,0.0,1.0,0.0
594026,0.0,0.10403932893613566,0.8959606710638643
479240,0.0,0.41074930409757865,0.5892506959024214
47152,0.15935871422191086,0.8406412857780892,0.0
751865,0.10231737476367828,0.615015567817261,0.2826670574190608
51623,0.31269851180471125,0.5119449857660832,0.1753565024292056
705792,0.0,1.0,0.0
176202,0.0,1.0,0.0
962776,0.0,1.0,0.0
